subH_file,sub_file,cat_file,catH_file,ts_file,DH,DG,subH_HOMO,subH_LUMO,subH_CP,subH_Hard,subH_Soft,subH_Ephil,subH_Q,subH_FukP,subH_FukM,subH_FukD,subH_BO,subH_BOH,subH_BOX,subH_BV3,subH_BV4,subH_BV5,sub_SOMO,sub_IE,sub_EA,sub_Eneg,sub_Soft,sub_Q,sub_Fuk0,sub_BO,sub_BV3,sub_BV4,sub_BV5,cat_SOMO,cat_IE,cat_EA,cat_Eneg,cat_Soft,cat_Q,cat_Fuk0,cat_BO,cat_BV3,cat_BV4,cat_BV5,catH_HOMO,catH_LUMO,catH_CP,catH_Hard,catH_Soft,catH_Ephil,catH_Q,catH_FukP,catH_FukM,catH_FukD,catH_BO,catH_BOH,catH_BOX,catH_BV3,catH_BV4,catH_BV5,DHdd,DGdd
PRE-B1d,POST-B1d-H1,PRE-S6,POST-S6,,7.775220082,8.388296833,-0.382121,-0.027029,-0.204575,0.177546,5.632343167,0.117859402,-0.27218,0.01444,0.00644,0.008,0.932725,0.91895,0.9465,0.547582688,0.308065918,0.16133203,-0.32153,0.358925538,0.075896259,0.217410898,3.533203362,0.13514,0.436675,1.0152,0.518614049,0.291411924,0.152533821,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,25.4
PRE-B1d,POST-B1d-H2,PRE-S6,POST-S6,,11.81647456,11.75874369,-0.382121,-0.027029,-0.204575,0.177546,5.632343167,0.117859402,-0.40661,-0.00113,-0.0005,-0.00063,0.9692,0.9211,1.0173,0.539695694,0.2964667,0.161678913,-0.28505,0.326474143,0.02843846,0.177456302,3.355302929,-0.05384,0.546725,1.029266667,0.511341627,0.282314878,0.153950916,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,25
PRE-B1d,POST-B1d-H3,PRE-S6,POST-S6,,15.92488699,15.45299987,-0.382121,-0.027029,-0.204575,0.177546,5.632343167,0.117859402,-0.59871,-0.00099,-0.00066,-0.00033,0.961675,0.940033333,1.0266,0.40480669,0.227775278,0.14226136,-0.291491,0.338255404,0.018764598,0.178510001,3.129980523,-0.25681,0.67668,0.991133333,0.368137291,0.212199739,0.134488033,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,27.4
PRE-B1e,POST-B1e-H1,PRE-S6,POST-S6,,7.262261211,7.03949535,-0.273089,0.057103,-0.107993,0.165096,6.05708194,0.035320323,-0.5101,-0.05882,0.09489,-0.15371,0.968925,0.9204,1.01745,0.566280542,0.340373037,0.185495569,-0.213075,0.250342303,-0.016510016,0.116916143,3.74739108,-0.37324,0.457505,1.049133333,0.53690219,0.324568618,0.176338652,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,17.6
PRE-B1e,POST-B1e-H2,PRE-S6,POST-S6,,10.90635742,10.22990221,-0.273089,0.057103,-0.107993,0.165096,6.05708194,0.035320323,-0.4058,-0.01556,0.10539,-0.12095,0.975425,0.9239,1.02695,0.532907479,0.286849823,0.170721516,-0.246184,0.28294177,-0.001905356,0.140518207,3.510655045,-0.07182,0.568845,1.036866667,0.502951803,0.272527311,0.163582826,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,22.6
PRE-B1e,POST-B1e-H3,PRE-S6,POST-S6,,15.47302871,14.8423817,-0.273089,0.057103,-0.107993,0.165096,6.05708194,0.035320323,-0.59466,-0.00679,0.08996,-0.09675,0.9635,0.942366667,1.0269,0.404937053,0.225090776,0.140097285,-0.26636,0.309186957,-0.004131369,0.152527794,3.191642228,-0.26085,0.69769,0.992033333,0.368453889,0.209317392,0.132030289,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,25.7
PRE-B1f,POST-B1f-H1,PRE-S6,POST-S6,,8.689710966,8.538481184,-0.330108,0.07053,-0.129789,0.200319,4.9920377,0.042045898,-0.05494,-0.08958,0.11317,-0.20275,0.955475,0.9307,0.98025,0.540570992,0.313310781,0.165949907,-0.221011,0.260455997,-0.039351435,0.110552281,3.335474352,0.12744,0.533725,0.997833333,0.5025514,0.296323164,0.156907303,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,17.6
PRE-B1f,POST-B1f-H2,PRE-S6,POST-S6,,12.60312106,11.70954757,-0.330108,0.07053,-0.129789,0.200319,4.9920377,0.042045898,-0.40921,-0.02373,0.06936,-0.09309,0.97465,0.9254,1.0239,0.519182062,0.27042083,0.160803822,-0.242283,0.285279976,-0.024988888,0.130145544,3.223011124,-0.0894,0.62467,1.023066667,0.488127607,0.256078921,0.153416795,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,22.7
PRE-B1f,POST-B1f-H3,PRE-S6,POST-S6,,15.179033,14.88849611,-0.330108,0.07053,-0.129789,0.200319,4.9920377,0.042045898,-0.59984,-0.00866,0.12289,-0.13155,0.964725,0.942733333,1.0307,0.404722884,0.222588604,0.134352039,-0.261956,0.310550556,-0.017270383,0.146640086,3.05044578,-0.27451,0.7371,0.995566667,0.367662396,0.206314785,0.126011084,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,26
PRE-B1h,POST-B1h-H1,PRE-S6,POST-S6,,8.535737713,8.691360061,-0.34654,0.061279,-0.1426305,0.2039095,4.904136394,0.04988355,-0.05765,-0.04854,0.05575,-0.10429,0.96025,0.93375,0.98675,0.48465435,0.252292688,0.132919176,-0.225641,0.272014083,-0.048064871,0.111974606,3.124229155,0.13079,0.541925,1.001333333,0.446448525,0.234835671,0.123711015,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,17.9
PRE-B1h,POST-B1h-H2,PRE-S6,POST-S6,,12.3204544,11.85735241,-0.34654,0.061279,-0.1426305,0.2039095,4.904136394,0.04988355,-0.42087,0.04305,0.13109,-0.08804,0.9746,0.92845,1.02075,0.525011174,0.26012507,0.133141891,-0.253315,0.29887265,-0.011735256,0.143568697,3.219493067,-0.10416,0.605585,1.0243,0.496182211,0.244495221,0.125143878,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,22.8
PRE-B1h,POST-B1h-H3,PRE-S6,POST-S6,,15.34991198,14.85668954,-0.34654,0.061279,-0.1426305,0.2039095,4.904136394,0.04988355,-0.60162,0.00237,0.06568,-0.06331,0.96415,0.942233333,1.0299,0.404788066,0.22343042,0.129720365,-0.265644,0.312804156,-0.010277041,0.151263558,3.095197149,-0.26974,0.708385,0.9948,0.367140942,0.207032462,0.121133045,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,26
PRE-B1j,POST-B1j-H1,PRE-S6,POST-S6,,12.55529291,12.31934935,-0.355175,0.051131,-0.152022,0.203153,4.922398389,0.056880008,-0.33956,-0.02422,0.09337,-0.11759,0.969625,0.9244,1.01485,0.514209625,0.274307926,0.143873577,-0.2568,0.299721435,-0.007051389,0.146335023,3.259741156,-0.14279,0.540225,1.025466667,0.481302145,0.25708367,0.134968938,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,24.5
PRE-B1j,POST-B1j-H2,PRE-S6,POST-S6,,10.0601998,9.585802645,-0.355175,0.051131,-0.152022,0.203153,4.922398389,0.056880008,-0.41775,0.01704,0.08834,-0.0713,0.973975,0.9237,1.02425,0.527320471,0.274044131,0.144330832,-0.268863,0.311118401,0.021687136,0.166402769,3.455051755,-0.05678,0.5239,1.050933333,0.499394741,0.259644032,0.137101479,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,23.4
PRE-B1j,POST-B1j-H3,PRE-S6,POST-S6,,15.48726063,15.0743594,-0.355175,0.051131,-0.152022,0.203153,4.922398389,0.056880008,-0.60042,0.0129,0.12051,-0.10761,0.961375,0.9412,1.0219,0.404909118,0.224342064,0.133455268,-0.278159,0.324112588,0.006959224,0.165535906,3.153048694,-0.25924,0.68977,0.990233333,0.368556317,0.208021693,0.125037448,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,26
PRE-B1k,POST-B1k-H1,PRE-S6,POST-S6,,15.42541518,14.09760514,-0.412792,0.059989,-0.1764015,0.2363905,4.230288442,0.065817977,-0.4797,-0.02333,0.0752,-0.09853,0.959,0.9177,1.0003,0.587753278,0.337451896,0.176600785,-0.302608,0.346758241,0.026439104,0.186598672,3.121886533,-0.12244,0.64506,1.0043,0.559129172,0.32274145,0.168784097,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,27.7
PRE-B1k,POST-B1k-H2,PRE-S6,POST-S6,,12.50034254,11.59861143,-0.412792,0.059989,-0.1764015,0.2363905,4.230288442,0.065817977,-0.39905,0.02741,0.11181,-0.0844,0.972875,0.9233,1.02245,0.555590733,0.313978027,0.175873514,-0.264945,0.309290448,-0.00676517,0.151262639,3.164000078,-0.06848,0.63718,1.021466667,0.526622095,0.300124915,0.168039087,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,23.7
PRE-B1k,POST-B1k-H3,PRE-S6,POST-S6,,15.99981224,14.57787579,-0.412792,0.059989,-0.1764015,0.2363905,4.230288442,0.065817977,-0.59574,0.00746,0.16526,-0.1578,0.964175,0.941833333,1.0312,0.405244338,0.231169698,0.149703573,-0.279832,0.327793998,-0.000459715,0.163667142,3.046424032,-0.26142,0.73544,0.992666667,0.367690331,0.215663987,0.142034704,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,26.5
PRE-B1l,POST-B1l-H1,PRE-S6,POST-S6,,5.05260647,4.882551404,-0.322799,0.025436,-0.1486815,0.1741175,5.743248094,0.063480662,-0.50197,0.05052,-0.0463,0.09682,0.956925,0.90945,1.0044,0.574474821,0.348864906,0.18656184,-0.292306,0.331164747,0.049952459,0.190558603,3.556032374,-0.04981,0.48895,1.0624,0.545617923,0.333797561,0.178396298,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,20.7
PRE-B1l,POST-B1l-H2,PRE-S6,POST-S6,,11.86644377,11.48491801,-0.322799,0.025436,-0.1486815,0.1741175,5.743248094,0.063480662,-0.39335,-0.0166,-0.00647,-0.01013,0.9745,0.92305,1.02595,0.543960444,0.298111539,0.176514065,-0.244614,0.286582468,-0.019571432,0.133505518,3.266331084,-0.07423,0.626715,1.0218,0.512598704,0.283866613,0.169292596,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,23
PRE-B1l,POST-B1l-H3,PRE-S6,POST-S6,,15.08854048,14.97370625,-0.322799,0.025436,-0.1486815,0.1741175,5.743248094,0.063480662,-0.59569,-0.00738,-0.00434,-0.00304,0.96535,0.943033333,1.0323,0.404760131,0.227317516,0.144108117,-0.261582,0.308341963,-0.014712699,0.146814632,3.095451382,-0.27301,0.710155,0.996033333,0.367345799,0.211482062,0.136149522,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,25.6
PRE-B1m,POST-B1m-H1,PRE-S6,POST-S6,,11.96637967,11.23972371,-0.359811,0.059962,-0.1499245,0.2098865,4.76447985,0.053546454,-0.3826,0.1059,0.05389,0.05201,0.96605,0.928,1.0041,0.666092446,0.450771212,0.245835436,-0.236589,0.269687489,-0.019149449,0.12526902,3.462161062,-0.04958,0.6467,1.006033333,0.638762664,0.437430172,0.237754643,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,22
PRE-B1m,POST-B1m-H2,PRE-S6,POST-S6,,10.70068554,9.917553724,-0.359811,0.059962,-0.1499245,0.2098865,4.76447985,0.053546454,-0.39812,0.04958,0.04957,1.00E-05,0.976025,0.9264,1.02565,0.58820955,0.364390013,0.233333859,-0.236656,0.27439181,-0.02326954,0.125561135,3.359522491,-0.07178,0.618025,1.025733333,0.563189064,0.352755881,0.22651643,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,21.1
PRE-B1m,POST-B1m-H3,PRE-S6,POST-S6,,15.26934416,14.7152533,-0.359811,0.059962,-0.1499245,0.2098865,4.76447985,0.053546454,-0.5915,0.02316,0.02459,-0.00143,0.965225,0.943433333,1.0306,0.40713461,0.240654677,0.173774479,-0.255268,0.296607193,-0.016875318,0.139865937,3.18997062,-0.26402,0.70364,0.9939,0.369692342,0.225552418,0.166434755,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,26
PRE-B1n,POST-B1n-H1,PRE-S6,POST-S6,,5.121921166,5.099330825,-0.275701,0.067788,-0.1039565,0.1717445,5.822602762,0.0314623,-0.20899,-0.06856,0.08184,-0.1504,0.964,0.92365,1.00435,0.609970948,0.382894451,0.204883558,-0.185779,0.21910945,-0.0429903,0.088059575,3.815341297,-0.05647,0.46181,1.033766667,0.567342074,0.365794333,0.195553199,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,11.6
PRE-B1n,POST-B1n-H2,PRE-S6,POST-S6,,10.99749376,10.68687657,-0.275701,0.067788,-0.1039565,0.1717445,5.822602762,0.0314623,-0.40175,-0.01076,0.0591,-0.06986,0.9746,0.92615,1.02305,0.554873734,0.317888399,0.197163445,-0.241534,0.28137676,-0.021805792,0.129785484,3.298342841,-0.07632,0.61546,1.022433333,0.529778754,0.305808144,0.190148923,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,21.5
PRE-B1n,POST-B1n-H3,PRE-S6,POST-S6,,14.98634053,14.72153153,-0.275701,0.067788,-0.1039565,0.1717445,5.822602762,0.0314623,-0.59618,-0.00556,0.06309,-0.06865,0.964875,0.942933333,1.0307,0.406948376,0.231945565,0.154335246,-0.258632,0.30188165,-0.018143916,0.141868867,3.124750352,-0.26994,0.587355,0.995666667,0.369524732,0.21588123,0.146250512,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,25.8
PRE-B2a,POST-B2a-H1,PRE-S6,POST-S6,,9.382425571,8.495127182,-0.37867,0.06584,-0.156415,0.222255,4.499336348,0.055039599,-0.2128,0.04552,0.06755,-0.02203,0.99105,0.9126,1.0172,0.62727205,0.292920986,0.149961764,-0.223666,0.263801845,-0.033004568,0.115398638,3.369199438,0.1169,0.561275,1.0612,0.601068981,0.278893303,0.142720586,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,17.8
PRE-B2a,POST-B2a-H2,PRE-S6,POST-S6,,15.38811978,15.09381784,-0.37867,0.06584,-0.156415,0.222255,4.499336348,0.055039599,-0.59609,-0.00037,0.07741,-0.07778,0.96185,0.9434,1.0172,0.448282926,0.273679474,0.147490224,-0.257275,0.303734113,-0.016336933,0.14369859,3.124306345,-0.26839,0.721455,0.990333333,0.411809073,0.257812985,0.138721579,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,26.1
PRE-B2b,POST-B2b-H1,PRE-S6,POST-S6,,2.896529115,1.928282005,-0.387206,0.043487,-0.1718595,0.2153465,4.643678908,0.068577125,-0.32136,-0.0222,0.11979,-0.14199,0.979425,0.884,1.011233333,0.596264154,0.294042114,0.151154174,-0.276307,0.318365593,0.037442329,0.177903961,3.559690948,0.0344,0.470645,1.104066667,0.572817342,0.280479952,0.143769118,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,20.6
PRE-B2b,POST-B2b-H2,PRE-S6,POST-S6,,17.2649391,16.70582817,-0.387206,0.043487,-0.1718595,0.2153465,4.643678908,0.068577125,-0.57998,0.00443,0.08062,-0.07619,0.953775,0.9385,0.9996,0.435255885,0.263643629,0.148676721,-0.291413,0.337012815,0.013025029,0.175018922,3.086536108,-0.24502,0.71592,0.9781,0.398297825,0.247299981,0.139862745,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,28.3
PRE-B2c,POST-B2c-H1,PRE-S6,POST-S6,,4.18343181,4.06483252,-0.304589,0.05872,-0.1229345,0.1816545,5.504955836,0.0415979,-0.04302,-0.08734,0.06037,-0.14771,0.9868,0.9143,1.010966667,0.598703814,0.273795854,0.140049983,-0.18939,0.230077466,-0.058573598,0.085751934,3.464390486,0.16436,0.4525,1.067733333,0.56499553,0.257487121,0.131827284,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,11.8
PRE-B2c,POST-B2c-H2,PRE-S6,POST-S6,,16.0916903,16.0916903,-0.304589,0.05872,-0.1229345,0.1816545,5.504955836,0.0415979,-0.60192,-0.01888,0.04752,-0.0664,0.96015,0.942266667,1.0138,0.439110921,0.257867296,0.13801993,-0.26038,0.306300529,-0.01431064,0.145994945,3.11904293,-0.27372,0.703935,0.9856,0.402106302,0.241426665,0.129020687,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,26.7
PRE-B2d,POST-B2d-H1,PRE-S6,POST-S6,,3.404146625,2.86637101,-0.379125,-0.0236,-0.2013625,0.1777625,5.62548344,0.114047835,-0.09705,0.02602,0.01121,0.01481,0.94815,0.9069,0.9619,0.636378874,0.317387965,0.162297783,-0.300007,0.337314395,0.067190311,0.202252353,3.702002373,0.31632,0.403085,1.060566667,0.612550283,0.300555521,0.153879963,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,22.3
PRE-B2d,POST-B2d-H2,PRE-S6,POST-S6,,16.71537321,16.52335532,-0.379125,-0.0236,-0.2013625,0.1777625,5.62548344,0.114047835,-0.61282,-0.00261,-0.00385,0.00124,0.953575,0.932766667,1.016,0.449893847,0.286004128,0.160113998,-0.307624,0.352350544,0.035255048,0.193802796,3.153624106,-0.23601,0.638925,0.989066667,0.41312202,0.271487648,0.151439958,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,28.3
PRE-B2e,POST-B2e-H1,PRE-S6,POST-S6,,6.326865476,6.070214103,-0.273633,0.060611,-0.106511,0.167122,5.983652661,0.033941052,-0.31231,-0.04477,0.08,-0.12477,0.985175,0.9067,1.011333333,0.651994562,0.348015331,0.186443584,-0.20995,0.244832225,-0.017972507,0.113429859,3.805106523,-0.129,0.410275,1.080366667,0.623221469,0.331749271,0.177864148,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,16.4
PRE-B2e,POST-B2e-H2,PRE-S6,POST-S6,,14.12916887,14.0783406,-0.273633,0.060611,-0.106511,0.167122,5.983652661,0.033941052,-0.60981,-0.01764,0.08698,-0.10462,0.958875,0.9365,1.026,0.445582539,0.277787692,0.169229526,-0.253981,0.294220093,0.005614338,0.149917216,3.46493437,-0.27997,0.555475,1.0001,0.435730781,0.295582211,0.173616805,-0.298024,0.332125299,0.073470049,0.202797674,3.86615002,0.1212,0.54718,1.0313,0.217045962,0.171831357,0.128342689,-0.29054,0.006837,-0.1418515,0.1486885,6.72546969,0.06766444,-0.04498,0.40162,0.1545,0.24712,0.98705,0.9717,1.0024,0.277152861,0.197186705,0.141033474,,26.6
